Instancia,MAX_ITER,Lambda,max_pasos_sin_sol,max_pasos,FO,tiempo_Computacional 
FK15,random30,150,2,1000,1,18.txt,35570,0.5054708130000023
FK16,random30,150,2,1000,1,18.txt,36131,0.5025962130000039
FK17,random30,150,2,1000,1,18.txt,36896,0.5022243310000007
FK18,random30,150,2,1000,1,18.txt,35812,0.49073004399999576
FK19,random30,150,2,1000,1,18.txt,36619,0.5115251980000011
FK0,random60,120,2,1000,1,17.txt,18696,0.4037283869999939
FK1,random60,120,2,1000,1,17.txt,18696,0.4038989760000007
FK2,random60,120,2,1000,1,17.txt,18696,0.39932371700000147
FK3,random60,120,2,1000,1,17.txt,18696,0.4083054260000054
FK4,random60,120,2,1000,1,17.txt,18696,0.40574479299999666
FK5,random60,120,2,1000,1,17.txt,18696,0.42127522799999895
FK6,random60,120,2,1000,1,17.txt,18696,0.400698871000003
FK7,random60,120,2,1000,1,17.txt,18696,0.40040437899999404
FK8,random60,120,2,1000,1,17.txt,18696,0.3980790110000001
FK9,random60,120,2,1000,1,17.txt,18696,0.40112242800000075
FK10,random60,120,2,1000,1,17.txt,18696,0.4015792900000008
FK11,random60,120,2,1000,1,17.txt,18420,0.4004189660000037
FK12,random60,120,2,1000,1,17.txt,18696,0.39929397400000255
FK13,random60,120,2,1000,1,17.txt,18696,0.3997699509999961
FK14,random60,120,2,1000,1,17.txt,18086,0.3992268949999982
FK15,random60,120,2,1000,1,17.txt,18696,0.40796521499999017
FK16,random60,120,2,1000,1,17.txt,18696,0.3997399630000018
FK17,random60,120,2,1000,1,17.txt,18696,0.39947894099999814
FK18,random60,120,2,1000,1,17.txt,18696,0.39848949799998934
FK19,random60,120,2,1000,1,17.txt,18086,0.4012557460000039
FK0,random60,120,3,1000,1,19.txt,21193,0.4075022569999902
FK1,random60,120,3,1000,1,19.txt,21193,0.40807321299999444
FK2,random60,120,3,1000,1,19.txt,21193,0.40580061699999703
FK3,random60,120,3,1000,1,19.txt,20643,0.40504117599999745
FK4,random60,120,3,1000,1,19.txt,21193,0.4059419660000003
FK5,random60,120,3,1000,1,19.txt,21193,0.4146268939999942
FK6,random60,120,3,1000,1,19.txt,21193,0.4181328339999908
FK7,random60,120,3,1000,1,19.txt,21193,0.4182096090000016
FK8,random60,120,3,1000,1,19.txt,21193,0.42020459100000096
FK9,random60,120,3,1000,1,19.txt,21193,0.42390504200000123
FK10,random60,120,3,1000,1,19.txt,21193,0.41894146399999954
FK11,random60,120,3,1000,1,19.txt,21193,0.4166717580000068
FK12,random60,120,3,1000,1,19.txt,21193,0.41142866899998864
FK13,random60,120,3,1000,1,19.txt,21193,0.4134301409999921
FK14,random60,120,3,1000,1,19.txt,21193,0.4059827800000022
FK15,random60,120,3,1000,1,19.txt,21193,0.40852946799999756
FK16,random60,120,3,1000,1,19.txt,21193,0.40533950299999333
FK17,random60,120,3,1000,1,19.txt,21193,0.4030435509999961
FK18,random60,120,3,1000,1,19.txt,21193,0.4050681079999947
FK19,random60,120,3,1000,1,19.txt,21193,0.4028484420000069
FK0,random24,96,2,1000,1,1.txt,24047,0.3128612069999974
FK1,random24,96,2,1000,1,1.txt,24194,0.30351457899999446
FK2,random24,96,2,1000,1,1.txt,24296,0.2990758019999902
FK3,random24,96,2,1000,1,1.txt,24039,0.29386207599999636
FK4,random24,96,2,1000,1,1.txt,23955,0.31538575899999444
FK5,random24,96,2,1000,1,1.txt,24274,0.30917081200000496
FK6,random24,96,2,1000,1,1.txt,24186,0.2998523910000017
FK7,random24,96,2,1000,1,1.txt,23932,0.31247501499998975
FK8,random24,96,2,1000,1,1.txt,24173,0.30771748800000864
FK9,random24,96,2,1000,1,1.txt,24232,0.29932557700000473
FK10,random24,96,2,1000,1,1.txt,24403,0.30386530600000583
FK11,random24,96,2,1000,1,1.txt,24233,0.31518294500000366
FK12,random24,96,2,1000,1,1.txt,24047,0.3079993350000052
FK13,random24,96,2,1000,1,1.txt,24435,0.298695072000001
FK14,random24,96,2,1000,1,1.txt,23794,0.3051312500000023
FK15,random24,96,2,1000,1,1.txt,23859,0.3071305699999982
FK16,random24,96,2,1000,1,1.txt,24303,0.29726122900000007
FK17,random24,96,2,1000,1,1.txt,24214,0.2973003980000044
FK18,random24,96,2,1000,1,1.txt,24597,0.3197508239999962
FK19,random24,96,2,1000,1,1.txt,24561,0.30932455299999617
FK0,random30,90,1,1000,1,5.txt,32739,0.2851234379999994
FK1,random30,90,1,1000,1,5.txt,32593,0.2821644910000032
FK2,random30,90,1,1000,1,5.txt,32747,0.28220041699999854
FK3,random30,90,1,1000,1,5.txt,31832,0.28479710400000613
FK4,random30,90,1,1000,1,5.txt,31835,0.28769457699999634
FK5,random30,90,1,1000,1,5.txt,32052,0.2824970359999952
FK6,random30,90,1,1000,1,5.txt,31581,0.28466254599999274
FK7,random30,90,1,1000,1,5.txt,31632,0.28470201999999745
FK8,random30,90,1,1000,1,5.txt,32252,0.28465322799999626
FK9,random30,90,1,1000,1,5.txt,31989,0.28600101899999686
FK10,random30,90,1,1000,1,5.txt,32449,0.28028606200000183
FK11,random30,90,1,1000,1,5.txt,31707,0.28492423600000905
FK12,random30,90,1,1000,1,5.txt,32810,0.28052505599998767
FK13,random30,90,1,1000,1,5.txt,32307,0.2858588720000057
FK14,random30,90,1,1000,1,5.txt,31748,0.28598094600000934
FK15,random30,90,1,1000,1,5.txt,31692,0.2834734169999962
FK16,random30,90,1,1000,1,5.txt,32985,0.28817789999999377
FK17,random30,90,1,1000,1,5.txt,32381,0.2796102840000003
FK18,random30,90,1,1000,1,5.txt,31861,0.28962728700000184
FK19,random30,90,1,1000,1,5.txt,31968,0.2805514810000034
FK0,random30,90,1,1000,1,4.txt,33194,0.28764621900000975
FK1,random30,90,1,1000,1,4.txt,33039,0.29144053500000666
FK2,random30,90,1,1000,1,4.txt,33537,0.2852794530000011
FK3,random30,90,1,1000,1,4.txt,32629,0.2842659619999921
FK4,random30,90,1,1000,1,4.txt,32489,0.2850089420000046
FK5,random30,90,1,1000,1,4.txt,32653,0.28533481300000574
FK6,random30,90,1,1000,1,4.txt,32899,0.28523854700000584
FK7,random30,90,1,1000,1,4.txt,32107,0.2847976359999933
FK8,random30,90,1,1000,1,4.txt,32381,0.2855786890000047
FK9,random30,90,1,1000,1,4.txt,33452,0.2845002010000002
FK10,random30,90,1,1000,1,4.txt,33489,0.28860675499998933
FK11,random30,90,1,1000,1,4.txt,32694,0.2842466389999885
FK12,random30,90,1,1000,1,4.txt,32504,0.28482222300000615
FK13,random30,90,1,1000,1,4.txt,33943,0.28535689600001035
FK14,random30,90,1,1000,1,4.txt,32889,0.2850846340000004
FK15,random30,90,1,1000,1,4.txt,33224,0.29007596199998886
FK16,random30,90,1,1000,1,4.txt,33027,0.28231553700000234
FK17,random30,90,1,1000,1,4.txt,33232,0.28783795200000384
FK18,random30,90,1,1000,1,4.txt,32476,0.2850259730000033
FK19,random30,90,1,1000,1,4.txt,31806,0.2827445049999966
FK0,random60,120,3,1000,1,18.txt,23568,0.4087833889999928
FK1,random60,120,3,1000,1,18.txt,23568,0.405299269000011
FK2,random60,120,3,1000,1,18.txt,23568,0.41182992400000273
FK3,random60,120,3,1000,1,18.txt,23568,0.40715028199998926
FK4,random60,120,3,1000,1,18.txt,23568,0.4131231430000071
FK5,random60,120,3,1000,1,18.txt,23568,0.4102187029999982
FK6,random60,120,3,1000,1,18.txt,23568,0.413551616999996
FK7,random60,120,3,1000,1,18.txt,23568,0.40761322800000244
FK8,random60,120,3,1000,1,18.txt,23568,0.4105265200000048
FK9,random60,120,3,1000,1,18.txt,23568,0.4109699889999945
FK10,random60,120,3,1000,1,18.txt,23568,0.40855831300000034
FK11,random60,120,3,1000,1,18.txt,23568,0.415186116000001
FK12,random60,120,3,1000,1,18.txt,23568,0.40592006100000333
FK13,random60,120,3,1000,1,18.txt,23568,0.4107482480000044
FK14,random60,120,3,1000,1,18.txt,23568,0.4103279389999983
FK15,random60,120,3,1000,1,18.txt,23568,0.4121429190000043
FK16,random60,120,3,1000,1,18.txt,23568,0.4102305159999986
FK17,random60,120,3,1000,1,18.txt,23568,0.409650881999994
FK18,random60,120,3,1000,1,18.txt,23568,0.4087803930000007
FK19,random60,120,3,1000,1,18.txt,23568,0.4106967350000019
FK0,random60,120,2,1000,1,16.txt,19640,0.4010631440000054
FK1,random60,120,2,1000,1,16.txt,19640,0.40191119900001127
FK2,random60,120,2,1000,1,16.txt,19640,0.40232932499999663
FK3,random60,120,2,1000,1,16.txt,19640,0.3995679779999932
FK4,random60,120,2,1000,1,16.txt,19640,0.40315343299999995
FK5,random60,120,2,1000,1,16.txt,19640,0.40126520900000173
FK6,random60,120,2,1000,1,16.txt,19640,0.39990240499999175
FK7,random60,120,2,1000,1,16.txt,19640,0.3982156079999868
FK8,random60,120,2,1000,1,16.txt,19640,0.39825731700000233
FK9,random60,120,2,1000,1,16.txt,19640,0.40339739899999927
FK10,random60,120,2,1000,1,16.txt,19092,0.40136694100000625
FK11,random60,120,2,1000,1,16.txt,19640,0.40155222699999626
FK12,random60,120,2,1000,1,16.txt,19640,0.4000228999999962
FK13,random60,120,2,1000,1,16.txt,19640,0.4043802580000033
FK14,random60,120,2,1000,1,16.txt,19640,0.4019430979999896
FK15,random60,120,2,1000,1,16.txt,19640,0.40013134499999126
FK16,random60,120,2,1000,1,16.txt,19640,0.40238187600000686
FK17,random60,120,2,1000,1,16.txt,19640,0.4004340990000088
FK18,random60,120,2,1000,1,16.txt,19640,0.3989732409999931
FK19,random60,120,2,1000,1,16.txt,19640,0.4006678910000119
FK0,random30,150,1,1000,1,20.txt,59176,0.4766335210000108
FK1,random30,150,1,1000,1,20.txt,58015,0.47278290600000616
FK2,random30,150,1,1000,1,20.txt,59455,0.4704827509999916
FK3,random30,150,1,1000,1,20.txt,58552,0.47116900899999337
FK4,random30,150,1,1000,1,20.txt,58972,0.47408718299999464
FK5,random30,150,1,1000,1,20.txt,57791,0.4724526800000035
FK6,random30,150,1,1000,1,20.txt,59634,0.47199724099999685
FK7,random30,150,1,1000,1,20.txt,57581,0.46990564600000084
FK8,random30,150,1,1000,1,20.txt,58323,0.47047029999998813
FK9,random30,150,1,1000,1,20.txt,58627,0.4749622639999984
FK10,random30,150,1,1000,1,20.txt,58729,0.47170808799999975
FK11,random30,150,1,1000,1,20.txt,57523,0.4725606359999972
FK12,random30,150,1,1000,1,20.txt,58657,0.4730210430000028
FK13,random30,150,1,1000,1,20.txt,58129,0.4703563600000109
FK14,random30,150,1,1000,1,20.txt,58333,0.4722316290000066
FK15,random30,150,1,1000,1,20.txt,59298,0.4736045300000029
FK16,random30,150,1,1000,1,20.txt,57934,0.47310175500000184
FK17,random30,150,1,1000,1,20.txt,58232,0.47828484500000457
FK18,random30,150,1,1000,1,20.txt,59856,0.48441131399999904
FK19,random30,150,1,1000,1,20.txt,58293,0.47366847799999334
FK0,random30,150,2,1000,1,19.txt,34812,0.4895505980000081
FK1,random30,150,2,1000,1,19.txt,34933,0.4807847079999874
FK2,random30,150,2,1000,1,19.txt,34819,0.49037560300000393
FK3,random30,150,2,1000,1,19.txt,34184,0.4840102189999982
FK4,random30,150,2,1000,1,19.txt,35905,0.4875785700000108
FK5,random30,150,2,1000,1,19.txt,35602,0.4857014239999984
FK6,random30,150,2,1000,1,19.txt,34984,0.4891485950000032
FK7,random30,150,2,1000,1,19.txt,35580,0.48086990000000185
FK8,random30,150,2,1000,1,19.txt,35776,0.48352977899999416
FK9,random30,150,2,1000,1,19.txt,34801,0.4874525710000057
FK10,random30,150,2,1000,1,19.txt,34191,0.48578295100000446
FK11,random30,150,2,1000,1,19.txt,35074,0.48204695799999797
FK12,random30,150,2,1000,1,19.txt,34536,0.4855171279999979
FK13,random30,150,2,1000,1,19.txt,34803,0.4810479470000075
FK14,random30,150,2,1000,1,19.txt,35273,0.48799567000000366
FK15,random30,150,2,1000,1,19.txt,35865,0.48775736300000005
FK16,random30,150,2,1000,1,19.txt,35728,0.48365341200000955
FK17,random30,150,2,1000,1,19.txt,34055,0.4865385199999963
FK18,random30,150,2,1000,1,19.txt,35347,0.4884417040000102
FK19,random30,150,2,1000,1,19.txt,34979,0.48214699300001485
FK0,random60,120,1,1000,1,13.txt,37940,0.4074904219999951
FK1,random60,120,1,1000,1,13.txt,37940,0.4061066710000034
FK2,random60,120,1,1000,1,13.txt,37940,0.403950793000007
FK3,random60,120,1,1000,1,13.txt,37940,0.4020215060000112
FK4,random60,120,1,1000,1,13.txt,37940,0.40062554999997246
FK5,random60,120,1,1000,1,13.txt,37940,0.4028855619999945
FK6,random60,120,1,1000,1,13.txt,37940,0.4033582190000118
FK7,random60,120,1,1000,1,13.txt,37940,0.40577413700000875
FK8,random60,120,1,1000,1,13.txt,37940,0.4048606050000103
FK9,random60,120,1,1000,1,13.txt,37940,0.40225421899998537
FK10,random60,120,1,1000,1,13.txt,37940,0.40392216199998643
FK11,random60,120,1,1000,1,13.txt,37940,0.4047199440000213
FK12,random60,120,1,1000,1,13.txt,37940,0.40164999500001386
FK13,random60,120,1,1000,1,13.txt,37940,0.4056753870000023
FK14,random60,120,1,1000,1,13.txt,37940,0.3991635149999979
FK15,random60,120,1,1000,1,13.txt,37940,0.400597705000024
FK16,random60,120,1,1000,1,13.txt,37940,0.4016150479999965
FK17,random60,120,1,1000,1,13.txt,37940,0.4043930150000108
FK18,random60,120,1,1000,1,13.txt,37940,0.4035065680000116
FK19,random60,120,1,1000,1,13.txt,37940,0.40074376900000175
FK0,random30,150,3,1000,1,17.txt,39907,0.53168806299999
FK1,random30,150,3,1000,1,17.txt,39690,0.533182657999987
FK2,random30,150,3,1000,1,17.txt,40135,0.5204929390000075
FK3,random30,150,3,1000,1,17.txt,39564,0.5299194769999929
FK4,random30,150,3,1000,1,17.txt,40153,0.5319330160000106
FK5,random30,150,3,1000,1,17.txt,39869,0.5328792030000216
FK6,random30,150,3,1000,1,17.txt,39590,0.5338645699999915
FK7,random30,150,3,1000,1,17.txt,39995,0.5126344030000212
FK8,random30,150,3,1000,1,17.txt,40528,0.5292619020000018
FK9,random30,150,3,1000,1,17.txt,39681,0.5310260180000057
FK10,random30,150,3,1000,1,17.txt,39889,0.5251389910000057
FK11,random30,150,3,1000,1,17.txt,40026,0.5194983689999901
FK12,random30,150,3,1000,1,17.txt,39663,0.5188313950000065
FK13,random30,150,3,1000,1,17.txt,39885,0.5275960120000036
FK14,random30,150,3,1000,1,17.txt,40524,0.5289228620000017
FK15,random30,150,3,1000,1,17.txt,39621,0.5239387589999751
FK16,random30,150,3,1000,1,17.txt,39952,0.5348251780000055
FK17,random30,150,3,1000,1,17.txt,40496,0.5278515500000083
FK18,random30,150,3,1000,1,17.txt,39916,0.5367569470000149
FK19,random30,150,3,1000,1,17.txt,39759,0.5335761370000114
FK0,random24,96,1,1000,1,8.txt,32836,0.28867477899999017
FK1,random24,96,1,1000,1,8.txt,33614,0.2929874290000214
FK2,random24,96,1,1000,1,8.txt,32507,0.3083674179999889
FK3,random24,96,1,1000,1,8.txt,33821,0.29132953300000963
FK4,random24,96,1,1000,1,8.txt,33603,0.30204847899997844
FK5,random24,96,1,1000,1,8.txt,34337,0.29067456800001423
FK6,random24,96,1,1000,1,8.txt,33608,0.2919871869999895
FK7,random24,96,1,1000,1,8.txt,32562,0.30210562199999913
FK8,random24,96,1,1000,1,8.txt,33250,0.29030542999998943
FK9,random24,96,1,1000,1,8.txt,33875,0.29196706400000494
FK10,random24,96,1,1000,1,8.txt,33512,0.2909137380000004
FK11,random24,96,1,1000,1,8.txt,33895,0.28557169399999793
FK12,random24,96,1,1000,1,8.txt,33736,0.30056641400000217
FK13,random24,96,1,1000,1,8.txt,33827,0.29463636200000565
FK14,random24,96,1,1000,1,8.txt,33699,0.292332311999985
FK15,random24,96,1,1000,1,8.txt,33684,0.29144708100000116
FK16,random24,96,1,1000,1,8.txt,34703,0.29336946899999816
FK17,random24,96,1,1000,1,8.txt,32628,0.2911156129999881
FK18,random24,96,1,1000,1,8.txt,33474,0.29011373700001286
FK19,random24,96,1,1000,1,8.txt,33009,0.292715692999991
FK0,random30,150,4,1000,1,13.txt,35497,0.515874671000006
FK1,random30,150,4,1000,1,13.txt,35509,0.5075941339999872
FK2,random30,150,4,1000,1,13.txt,35332,0.5056876299999828
FK3,random30,150,4,1000,1,13.txt,35012,0.5016487769999856
FK4,random30,150,4,1000,1,13.txt,35261,0.4954585269999825
FK5,random30,150,4,1000,1,13.txt,35297,0.5050761410000177
FK6,random30,150,4,1000,1,13.txt,34429,0.4996803189999923
FK7,random30,150,4,1000,1,13.txt,35403,0.5047206300000084
FK8,random30,150,4,1000,1,13.txt,34580,0.5029167049999899
FK9,random30,150,4,1000,1,13.txt,35547,0.4915316139999959
FK10,random30,150,4,1000,1,13.txt,34718,0.49690875799998935
FK11,random30,150,4,1000,1,13.txt,35444,0.5055840260000082
FK12,random30,150,4,1000,1,13.txt,35080,0.4927978749999795
FK13,random30,150,4,1000,1,13.txt,34816,0.522225031000005
FK14,random30,150,4,1000,1,13.txt,34646,0.5204610549999984
FK15,random30,150,4,1000,1,13.txt,35626,0.5129598179999846
FK16,random30,150,4,1000,1,13.txt,34616,0.49677350700000034
FK17,random30,150,4,1000,1,13.txt,34483,0.5083036490000268
FK18,random30,150,4,1000,1,13.txt,35564,0.5066850100000124
FK19,random30,150,4,1000,1,13.txt,34978,0.4989842910000277
FK0,random24,96,3,1000,1,7.txt,21966,0.30337612100001365
FK1,random24,96,3,1000,1,7.txt,22797,0.3050606719999962
FK2,random24,96,3,1000,1,7.txt,22874,0.31712643899999193
FK3,random24,96,3,1000,1,7.txt,22046,0.2997739010000089
FK4,random24,96,3,1000,1,7.txt,21911,0.30287052299999573
FK5,random24,96,3,1000,1,7.txt,22876,0.31844925600000806
FK6,random24,96,3,1000,1,7.txt,22901,0.30658843799997726
FK7,random24,96,3,1000,1,7.txt,21926,0.3102140090000205
FK8,random24,96,3,1000,1,7.txt,21999,0.30617751799999837
FK9,random24,96,3,1000,1,7.txt,21975,0.30570514400000093
FK10,random24,96,3,1000,1,7.txt,22278,0.3228190629999972
FK11,random24,96,3,1000,1,7.txt,22879,0.30466061399999944
FK12,random24,96,3,1000,1,7.txt,21908,0.30963340700000686
FK13,random24,96,3,1000,1,7.txt,22774,0.3073149309999792
FK14,random24,96,3,1000,1,7.txt,22709,0.294072467999996
FK15,random24,96,3,1000,1,7.txt,22874,0.31259814000000574
FK16,random24,96,3,1000,1,7.txt,21954,0.3259251910000103
FK17,random24,96,3,1000,1,7.txt,22800,0.3071437650000064
FK18,random24,96,3,1000,1,7.txt,22050,0.31363598700002626
FK19,random24,96,3,1000,1,7.txt,22997,0.3028659800000071
FK0,random24,96,4,1000,1,7.txt,21497,0.3154806019999796
FK1,random24,96,4,1000,1,7.txt,22001,0.3077716559999999
